,date,count,period,hour,minute,day,month,year,weekday,d0,d1,d2,d3,d4
1253,2021-09-14 01:15:00,1284610,2021-09-14 01:15:00,1,15,14,9,2021,1,1289781,1352817,1359289,1380564,1387196
1254,2021-09-14 01:30:00,1249764,2021-09-14 01:30:00,1,30,14,9,2021,1,1284610,1289781,1352817,1359289,1380564
1255,2021-09-14 01:45:00,1224801,2021-09-14 01:45:00,1,45,14,9,2021,1,1249764,1284610,1289781,1352817,1359289
1256,2021-09-14 02:00:00,1229702,2021-09-14 02:00:00,2,0,14,9,2021,1,1224801,1249764,1284610,1289781,1352817
1257,2021-09-14 02:15:00,1129453,2021-09-14 02:15:00,2,15,14,9,2021,1,1229702,1224801,1249764,1284610,1289781
1258,2021-09-14 02:30:00,1133160,2021-09-14 02:30:00,2,30,14,9,2021,1,1129453,1229702,1224801,1249764,1284610
1259,2021-09-14 02:45:00,1128306,2021-09-14 02:45:00,2,45,14,9,2021,1,1133160,1129453,1229702,1224801,1249764
1260,2021-09-14 03:00:00,1132667,2021-09-14 03:00:00,3,0,14,9,2021,1,1128306,1133160,1129453,1229702,1224801
1261,2021-09-14 03:15:00,1171978,2021-09-14 03:15:00,3,15,14,9,2021,1,1132667,1128306,1133160,1129453,1229702
1262,2021-09-14 03:30:00,1160876,2021-09-14 03:30:00,3,30,14,9,2021,1,1171978,1132667,1128306,1133160,1129453
1263,2021-09-14 03:45:00,1178588,2021-09-14 03:45:00,3,45,14,9,2021,1,1160876,1171978,1132667,1128306,1133160
1264,2021-09-14 04:00:00,1178164,2021-09-14 04:00:00,4,0,14,9,2021,1,1178588,1160876,1171978,1132667,1128306
1265,2021-09-14 04:15:00,1226911,2021-09-14 04:15:00,4,15,14,9,2021,1,1178164,1178588,1160876,1171978,1132667
1266,2021-09-14 04:30:00,1224180,2021-09-14 04:30:00,4,30,14,9,2021,1,1226911,1178164,1178588,1160876,1171978
1267,2021-09-14 04:45:00,1223025,2021-09-14 04:45:00,4,45,14,9,2021,1,1224180,1226911,1178164,1178588,1160876
1268,2021-09-14 05:00:00,1272840,2021-09-14 05:00:00,5,0,14,9,2021,1,1223025,1224180,1226911,1178164,1178588
1269,2021-09-14 05:15:00,1253092,2021-09-14 05:15:00,5,15,14,9,2021,1,1272840,1223025,1224180,1226911,1178164
1270,2021-09-14 05:30:00,1315924,2021-09-14 05:30:00,5,30,14,9,2021,1,1253092,1272840,1223025,1224180,1226911
1271,2021-09-14 05:45:00,1341772,2021-09-14 05:45:00,5,45,14,9,2021,1,1315924,1253092,1272840,1223025,1224180
1272,2021-09-14 06:00:00,1231471,2021-09-14 06:00:00,6,0,14,9,2021,1,1341772,1315924,1253092,1272840,1223025
1273,2021-09-14 06:15:00,1226635,2021-09-14 06:15:00,6,15,14,9,2021,1,1231471,1341772,1315924,1253092,1272840
1274,2021-09-14 06:30:00,1253572,2021-09-14 06:30:00,6,30,14,9,2021,1,1226635,1231471,1341772,1315924,1253092
1275,2021-09-14 06:45:00,1253157,2021-09-14 06:45:00,6,45,14,9,2021,1,1253572,1226635,1231471,1341772,1315924
1276,2021-09-14 07:00:00,1295470,2021-09-14 07:00:00,7,0,14,9,2021,1,1253157,1253572,1226635,1231471,1341772
1277,2021-09-14 07:15:00,1292504,2021-09-14 07:15:00,7,15,14,9,2021,1,1295470,1253157,1253572,1226635,1231471
1278,2021-09-14 07:30:00,1293304,2021-09-14 07:30:00,7,30,14,9,2021,1,1292504,1295470,1253157,1253572,1226635
1279,2021-09-14 07:45:00,1311782,2021-09-14 07:45:00,7,45,14,9,2021,1,1293304,1292504,1295470,1253157,1253572
1280,2021-09-14 08:00:00,1291036,2021-09-14 08:00:00,8,0,14,9,2021,1,1311782,1293304,1292504,1295470,1253157
1281,2021-09-14 08:15:00,1249150,2021-09-14 08:15:00,8,15,14,9,2021,1,1291036,1311782,1293304,1292504,1295470
1282,2021-09-14 08:30:00,1247604,2021-09-14 08:30:00,8,30,14,9,2021,1,1249150,1291036,1311782,1293304,1292504
1283,2021-09-14 08:45:00,1248140,2021-09-14 08:45:00,8,45,14,9,2021,1,1247604,1249150,1291036,1311782,1293304
1284,2021-09-14 09:00:00,1186745,2021-09-14 09:00:00,9,0,14,9,2021,1,1248140,1247604,1249150,1291036,1311782
1285,2021-09-14 09:15:00,1212184,2021-09-14 09:15:00,9,15,14,9,2021,1,1186745,1248140,1247604,1249150,1291036
1286,2021-09-14 09:30:00,1234875,2021-09-14 09:30:00,9,30,14,9,2021,1,1212184,1186745,1248140,1247604,1249150
1287,2021-09-14 09:45:00,1233861,2021-09-14 09:45:00,9,45,14,9,2021,1,1234875,1212184,1186745,1248140,1247604
1288,2021-09-14 10:00:00,1146449,2021-09-14 10:00:00,10,0,14,9,2021,1,1233861,1234875,1212184,1186745,1248140
1289,2021-09-14 10:15:00,1148385,2021-09-14 10:15:00,10,15,14,9,2021,1,1146449,1233861,1234875,1212184,1186745
1290,2021-09-14 10:30:00,1148436,2021-09-14 10:30:00,10,30,14,9,2021,1,1148385,1146449,1233861,1234875,1212184
1291,2021-09-14 10:45:00,1155672,2021-09-14 10:45:00,10,45,14,9,2021,1,1148436,1148385,1146449,1233861,1234875
1292,2021-09-14 11:00:00,1142339,2021-09-14 11:00:00,11,0,14,9,2021,1,1155672,1148436,1148385,1146449,1233861
1293,2021-09-14 11:15:00,1142831,2021-09-14 11:15:00,11,15,14,9,2021,1,1142339,1155672,1148436,1148385,1146449
1294,2021-09-14 11:30:00,1134669,2021-09-14 11:30:00,11,30,14,9,2021,1,1142831,1142339,1155672,1148436,1148385
1295,2021-09-14 11:45:00,947450,2021-09-14 11:45:00,11,45,14,9,2021,1,1134669,1142831,1142339,1155672,1148436
1296,2021-09-14 12:00:00,975400,2021-09-14 12:00:00,12,0,14,9,2021,1,947450,1134669,1142831,1142339,1155672
1297,2021-09-14 12:15:00,1016265,2021-09-14 12:15:00,12,15,14,9,2021,1,975400,947450,1134669,1142831,1142339
1298,2021-09-14 12:30:00,934033,2021-09-14 12:30:00,12,30,14,9,2021,1,1016265,975400,947450,1134669,1142831
1299,2021-09-14 12:45:00,811734,2021-09-14 12:45:00,12,45,14,9,2021,1,934033,1016265,975400,947450,1134669
1300,2021-09-14 13:00:00,820752,2021-09-14 13:00:00,13,0,14,9,2021,1,811734,934033,1016265,975400,947450
1301,2021-09-14 13:15:00,873865,2021-09-14 13:15:00,13,15,14,9,2021,1,820752,811734,934033,1016265,975400
1302,2021-09-14 13:30:00,871141,2021-09-14 13:30:00,13,30,14,9,2021,1,873865,820752,811734,934033,1016265
1303,2021-09-14 13:45:00,891505,2021-09-14 13:45:00,13,45,14,9,2021,1,871141,873865,820752,811734,934033
1304,2021-09-14 14:00:00,918693,2021-09-14 14:00:00,14,0,14,9,2021,1,891505,871141,873865,820752,811734
1305,2021-09-14 14:15:00,918781,2021-09-14 14:15:00,14,15,14,9,2021,1,918693,891505,871141,873865,820752
1306,2021-09-14 14:30:00,1082567,2021-09-14 14:30:00,14,30,14,9,2021,1,918781,918693,891505,871141,873865
1307,2021-09-14 14:45:00,1008202,2021-09-14 14:45:00,14,45,14,9,2021,1,1082567,918781,918693,891505,871141
1308,2021-09-14 15:00:00,1013632,2021-09-14 15:00:00,15,0,14,9,2021,1,1008202,1082567,918781,918693,891505
1309,2021-09-14 15:15:00,1008764,2021-09-14 15:15:00,15,15,14,9,2021,1,1013632,1008202,1082567,918781,918693
1310,2021-09-14 15:30:00,1001216,2021-09-14 15:30:00,15,30,14,9,2021,1,1008764,1013632,1008202,1082567,918781
1311,2021-09-14 15:45:00,908887,2021-09-14 15:45:00,15,45,14,9,2021,1,1001216,1008764,1013632,1008202,1082567
1312,2021-09-14 16:00:00,881761,2021-09-14 16:00:00,16,0,14,9,2021,1,908887,1001216,1008764,1013632,1008202
1313,2021-09-14 16:15:00,856848,2021-09-14 16:15:00,16,15,14,9,2021,1,881761,908887,1001216,1008764,1013632
1314,2021-09-14 16:30:00,847187,2021-09-14 16:30:00,16,30,14,9,2021,1,856848,881761,908887,1001216,1008764
1315,2021-09-14 16:45:00,847219,2021-09-14 16:45:00,16,45,14,9,2021,1,847187,856848,881761,908887,1001216
1316,2021-09-14 17:00:00,887362,2021-09-14 17:00:00,17,0,14,9,2021,1,847219,847187,856848,881761,908887
1317,2021-09-14 17:15:00,884176,2021-09-14 17:15:00,17,15,14,9,2021,1,887362,847219,847187,856848,881761
1318,2021-09-14 17:30:00,871881,2021-09-14 17:30:00,17,30,14,9,2021,1,884176,887362,847219,847187,856848
1319,2021-09-14 17:45:00,917004,2021-09-14 17:45:00,17,45,14,9,2021,1,871881,884176,887362,847219,847187
1320,2021-09-14 18:00:00,941974,2021-09-14 18:00:00,18,0,14,9,2021,1,917004,871881,884176,887362,847219
1321,2021-09-14 18:15:00,830776,2021-09-14 18:15:00,18,15,14,9,2021,1,941974,917004,871881,884176,887362
1322,2021-09-14 18:30:00,830267,2021-09-14 18:30:00,18,30,14,9,2021,1,830776,941974,917004,871881,884176
1323,2021-09-14 18:45:00,708495,2021-09-14 18:45:00,18,45,14,9,2021,1,830267,830776,941974,917004,871881
1324,2021-09-14 19:00:00,718662,2021-09-14 19:00:00,19,0,14,9,2021,1,708495,830267,830776,941974,917004
1325,2021-09-14 19:15:00,682583,2021-09-14 19:15:00,19,15,14,9,2021,1,718662,708495,830267,830776,941974
1326,2021-09-14 19:30:00,697808,2021-09-14 19:30:00,19,30,14,9,2021,1,682583,718662,708495,830267,830776
1327,2021-09-14 19:45:00,706198,2021-09-14 19:45:00,19,45,14,9,2021,1,697808,682583,718662,708495,830267
1328,2021-09-14 20:00:00,636222,2021-09-14 20:00:00,20,0,14,9,2021,1,706198,697808,682583,718662,708495
1329,2021-09-14 20:15:00,621460,2021-09-14 20:15:00,20,15,14,9,2021,1,636222,706198,697808,682583,718662
1330,2021-09-14 20:30:00,626655,2021-09-14 20:30:00,20,30,14,9,2021,1,621460,636222,706198,697808,682583
1331,2021-09-14 20:45:00,620605,2021-09-14 20:45:00,20,45,14,9,2021,1,626655,621460,636222,706198,697808
1332,2021-09-14 21:00:00,642246,2021-09-14 21:00:00,21,0,14,9,2021,1,620605,626655,621460,636222,706198
1333,2021-09-14 21:15:00,642222,2021-09-14 21:15:00,21,15,14,9,2021,1,642246,620605,626655,621460,636222
1334,2021-09-14 21:30:00,641162,2021-09-14 21:30:00,21,30,14,9,2021,1,642222,642246,620605,626655,621460
1335,2021-09-14 21:45:00,641225,2021-09-14 21:45:00,21,45,14,9,2021,1,641162,642222,642246,620605,626655
1336,2021-09-14 22:00:00,591320,2021-09-14 22:00:00,22,0,14,9,2021,1,641225,641162,642222,642246,620605
1337,2021-09-14 22:15:00,518925,2021-09-14 22:15:00,22,15,14,9,2021,1,591320,641225,641162,642222,642246
1338,2021-09-14 22:30:00,557814,2021-09-14 22:30:00,22,30,14,9,2021,1,518925,591320,641225,641162,642222
1339,2021-09-14 22:45:00,513130,2021-09-14 22:45:00,22,45,14,9,2021,1,557814,518925,591320,641225,641162
1340,2021-09-14 23:00:00,496888,2021-09-14 23:00:00,23,0,14,9,2021,1,513130,557814,518925,591320,641225
1341,2021-09-14 23:15:00,455372,2021-09-14 23:15:00,23,15,14,9,2021,1,496888,513130,557814,518925,591320
1342,2021-09-14 23:30:00,441156,2021-09-14 23:30:00,23,30,14,9,2021,1,455372,496888,513130,557814,518925
1343,2021-09-14 23:45:00,510539,2021-09-14 23:45:00,23,45,14,9,2021,1,441156,455372,496888,513130,557814
1344,2021-09-15 00:00:00,515045,2021-09-15 00:00:00,0,0,15,9,2021,2,510539,441156,455372,496888,513130
1345,2021-09-15 00:15:00,554260,2021-09-15 00:15:00,0,15,15,9,2021,2,515045,510539,441156,455372,496888
1346,2021-09-15 00:30:00,529589,2021-09-15 00:30:00,0,30,15,9,2021,2,554260,515045,510539,441156,455372
1347,2021-09-15 00:45:00,488622,2021-09-15 00:45:00,0,45,15,9,2021,2,529589,554260,515045,510539,441156
1348,2021-09-15 01:00:00,489498,2021-09-15 01:00:00,1,0,15,9,2021,2,488622,529589,554260,515045,510539
1349,2021-09-15 01:15:00,440110,2021-09-15 01:15:00,1,15,15,9,2021,2,489498,488622,529589,554260,515045
1350,2021-09-15 01:30:00,468347,2021-09-15 01:30:00,1,30,15,9,2021,2,440110,489498,488622,529589,554260
1351,2021-09-15 01:45:00,508114,2021-09-15 01:45:00,1,45,15,9,2021,2,468347,440110,489498,488622,529589
1352,2021-09-15 02:00:00,506277,2021-09-15 02:00:00,2,0,15,9,2021,2,508114,468347,440110,489498,488622
1353,2021-09-15 02:15:00,506008,2021-09-15 02:15:00,2,15,15,9,2021,2,506277,508114,468347,440110,489498
1354,2021-09-15 02:30:00,519551,2021-09-15 02:30:00,2,30,15,9,2021,2,506008,506277,508114,468347,440110
1355,2021-09-15 02:45:00,523302,2021-09-15 02:45:00,2,45,15,9,2021,2,519551,506008,506277,508114,468347
1356,2021-09-15 03:00:00,541450,2021-09-15 03:00:00,3,0,15,9,2021,2,523302,519551,506008,506277,508114
1357,2021-09-15 03:15:00,542029,2021-09-15 03:15:00,3,15,15,9,2021,2,541450,523302,519551,506008,506277
1358,2021-09-15 03:30:00,572032,2021-09-15 03:30:00,3,30,15,9,2021,2,542029,541450,523302,519551,506008
1359,2021-09-15 03:45:00,567343,2021-09-15 03:45:00,3,45,15,9,2021,2,572032,542029,541450,523302,519551
1360,2021-09-15 04:00:00,622714,2021-09-15 04:00:00,4,0,15,9,2021,2,567343,572032,542029,541450,523302
1361,2021-09-15 04:15:00,619878,2021-09-15 04:15:00,4,15,15,9,2021,2,622714,567343,572032,542029,541450
1362,2021-09-15 04:30:00,633629,2021-09-15 04:30:00,4,30,15,9,2021,2,619878,622714,567343,572032,542029
1363,2021-09-15 04:45:00,629218,2021-09-15 04:45:00,4,45,15,9,2021,2,633629,619878,622714,567343,572032
1364,2021-09-15 05:00:00,620854,2021-09-15 05:00:00,5,0,15,9,2021,2,629218,633629,619878,622714,567343
1365,2021-09-15 05:15:00,610487,2021-09-15 05:15:00,5,15,15,9,2021,2,620854,629218,633629,619878,622714
1366,2021-09-15 05:30:00,587876,2021-09-15 05:30:00,5,30,15,9,2021,2,610487,620854,629218,633629,619878
1367,2021-09-15 05:45:00,569403,2021-09-15 05:45:00,5,45,15,9,2021,2,587876,610487,620854,629218,633629
1368,2021-09-15 06:00:00,567756,2021-09-15 06:00:00,6,0,15,9,2021,2,569403,587876,610487,620854,629218
1369,2021-09-15 06:15:00,589991,2021-09-15 06:15:00,6,15,15,9,2021,2,567756,569403,587876,610487,620854
1370,2021-09-15 06:30:00,601784,2021-09-15 06:30:00,6,30,15,9,2021,2,589991,567756,569403,587876,610487
1371,2021-09-15 06:45:00,590620,2021-09-15 06:45:00,6,45,15,9,2021,2,601784,589991,567756,569403,587876
1372,2021-09-15 07:00:00,587182,2021-09-15 07:00:00,7,0,15,9,2021,2,590620,601784,589991,567756,569403
1373,2021-09-15 07:15:00,601694,2021-09-15 07:15:00,7,15,15,9,2021,2,587182,590620,601784,589991,567756
1374,2021-09-15 07:30:00,590863,2021-09-15 07:30:00,7,30,15,9,2021,2,601694,587182,590620,601784,589991
1375,2021-09-15 07:45:00,576870,2021-09-15 07:45:00,7,45,15,9,2021,2,590863,601694,587182,590620,601784
1376,2021-09-15 08:00:00,591175,2021-09-15 08:00:00,8,0,15,9,2021,2,576870,590863,601694,587182,590620
1377,2021-09-15 08:15:00,591790,2021-09-15 08:15:00,8,15,15,9,2021,2,591175,576870,590863,601694,587182
1378,2021-09-15 08:30:00,548021,2021-09-15 08:30:00,8,30,15,9,2021,2,591790,591175,576870,590863,601694
1379,2021-09-15 08:45:00,555503,2021-09-15 08:45:00,8,45,15,9,2021,2,548021,591790,591175,576870,590863
1380,2021-09-15 09:00:00,646299,2021-09-15 09:00:00,9,0,15,9,2021,2,555503,548021,591790,591175,576870
1381,2021-09-15 09:15:00,695164,2021-09-15 09:15:00,9,15,15,9,2021,2,646299,555503,548021,591790,591175
1382,2021-09-15 09:30:00,694694,2021-09-15 09:30:00,9,30,15,9,2021,2,695164,646299,555503,548021,591790
1383,2021-09-15 09:45:00,698145,2021-09-15 09:45:00,9,45,15,9,2021,2,694694,695164,646299,555503,548021
1384,2021-09-15 10:00:00,700781,2021-09-15 10:00:00,10,0,15,9,2021,2,698145,694694,695164,646299,555503
1385,2021-09-15 10:15:00,696975,2021-09-15 10:15:00,10,15,15,9,2021,2,700781,698145,694694,695164,646299
1386,2021-09-15 10:30:00,751040,2021-09-15 10:30:00,10,30,15,9,2021,2,696975,700781,698145,694694,695164
1387,2021-09-15 10:45:00,721912,2021-09-15 10:45:00,10,45,15,9,2021,2,751040,696975,700781,698145,694694
1388,2021-09-15 11:00:00,716343,2021-09-15 11:00:00,11,0,15,9,2021,2,721912,751040,696975,700781,698145
1389,2021-09-15 11:15:00,726701,2021-09-15 11:15:00,11,15,15,9,2021,2,716343,721912,751040,696975,700781
1390,2021-09-15 11:30:00,640673,2021-09-15 11:30:00,11,30,15,9,2021,2,726701,716343,721912,751040,696975
1391,2021-09-15 11:45:00,660431,2021-09-15 11:45:00,11,45,15,9,2021,2,640673,726701,716343,721912,751040
1392,2021-09-15 12:00:00,660413,2021-09-15 12:00:00,12,0,15,9,2021,2,660431,640673,726701,716343,721912
1393,2021-09-15 12:15:00,628532,2021-09-15 12:15:00,12,15,15,9,2021,2,660413,660431,640673,726701,716343
1394,2021-09-15 12:30:00,615656,2021-09-15 12:30:00,12,30,15,9,2021,2,628532,660413,660431,640673,726701
1395,2021-09-15 12:45:00,540223,2021-09-15 12:45:00,12,45,15,9,2021,2,615656,628532,660413,660431,640673
1396,2021-09-15 13:00:00,546462,2021-09-15 13:00:00,13,0,15,9,2021,2,540223,615656,628532,660413,660431
1397,2021-09-15 13:15:00,560991,2021-09-15 13:15:00,13,15,15,9,2021,2,546462,540223,615656,628532,660413
1398,2021-09-15 13:30:00,548479,2021-09-15 13:30:00,13,30,15,9,2021,2,560991,546462,540223,615656,628532
1399,2021-09-15 13:45:00,584138,2021-09-15 13:45:00,13,45,15,9,2021,2,548479,560991,546462,540223,615656
1400,2021-09-15 14:00:00,584179,2021-09-15 14:00:00,14,0,15,9,2021,2,584138,548479,560991,546462,540223
1401,2021-09-15 14:15:00,491672,2021-09-15 14:15:00,14,15,15,9,2021,2,584179,584138,548479,560991,546462
1402,2021-09-15 14:30:00,599222,2021-09-15 14:30:00,14,30,15,9,2021,2,491672,584179,584138,548479,560991
1403,2021-09-15 14:45:00,588087,2021-09-15 14:45:00,14,45,15,9,2021,2,599222,491672,584179,584138,548479
1404,2021-09-15 15:00:00,595429,2021-09-15 15:00:00,15,0,15,9,2021,2,588087,599222,491672,584179,584138
1405,2021-09-15 15:15:00,607416,2021-09-15 15:15:00,15,15,15,9,2021,2,595429,588087,599222,491672,584179
1406,2021-09-15 15:30:00,604133,2021-09-15 15:30:00,15,30,15,9,2021,2,607416,595429,588087,599222,491672
1407,2021-09-15 15:45:00,606043,2021-09-15 15:45:00,15,45,15,9,2021,2,604133,607416,595429,588087,599222
1408,2021-09-15 16:00:00,613670,2021-09-15 16:00:00,16,0,15,9,2021,2,606043,604133,607416,595429,588087
1409,2021-09-15 16:15:00,611916,2021-09-15 16:15:00,16,15,15,9,2021,2,613670,606043,604133,607416,595429
1410,2021-09-15 16:30:00,619447,2021-09-15 16:30:00,16,30,15,9,2021,2,611916,613670,606043,604133,607416
1411,2021-09-15 16:45:00,616151,2021-09-15 16:45:00,16,45,15,9,2021,2,619447,611916,613670,606043,604133
1412,2021-09-15 17:00:00,553954,2021-09-15 17:00:00,17,0,15,9,2021,2,616151,619447,611916,613670,606043
1413,2021-09-15 17:15:00,523059,2021-09-15 17:15:00,17,15,15,9,2021,2,553954,616151,619447,611916,613670
1414,2021-09-15 17:30:00,522974,2021-09-15 17:30:00,17,30,15,9,2021,2,523059,553954,616151,619447,611916
1415,2021-09-15 17:45:00,532975,2021-09-15 17:45:00,17,45,15,9,2021,2,522974,523059,553954,616151,619447
1416,2021-09-15 18:00:00,583625,2021-09-15 18:00:00,18,0,15,9,2021,2,532975,522974,523059,553954,616151
1417,2021-09-15 18:15:00,585061,2021-09-15 18:15:00,18,15,15,9,2021,2,583625,532975,522974,523059,553954
1418,2021-09-15 18:30:00,597054,2021-09-15 18:30:00,18,30,15,9,2021,2,585061,583625,532975,522974,523059
1419,2021-09-15 18:45:00,581409,2021-09-15 18:45:00,18,45,15,9,2021,2,597054,585061,583625,532975,522974
1420,2021-09-15 19:00:00,588659,2021-09-15 19:00:00,19,0,15,9,2021,2,581409,597054,585061,583625,532975
1421,2021-09-15 19:15:00,556612,2021-09-15 19:15:00,19,15,15,9,2021,2,588659,581409,597054,585061,583625
1422,2021-09-15 19:30:00,489041,2021-09-15 19:30:00,19,30,15,9,2021,2,556612,588659,581409,597054,585061
1423,2021-09-15 19:45:00,520417,2021-09-15 19:45:00,19,45,15,9,2021,2,489041,556612,588659,581409,597054
1424,2021-09-15 20:00:00,503588,2021-09-15 20:00:00,20,0,15,9,2021,2,520417,489041,556612,588659,581409
1425,2021-09-15 20:15:00,489262,2021-09-15 20:15:00,20,15,15,9,2021,2,503588,520417,489041,556612,588659
1426,2021-09-15 20:30:00,497198,2021-09-15 20:30:00,20,30,15,9,2021,2,489262,503588,520417,489041,556612
1427,2021-09-15 20:45:00,490926,2021-09-15 20:45:00,20,45,15,9,2021,2,497198,489262,503588,520417,489041
1428,2021-09-15 21:00:00,515453,2021-09-15 21:00:00,21,0,15,9,2021,2,490926,497198,489262,503588,520417
1429,2021-09-15 21:15:00,517111,2021-09-15 21:15:00,21,15,15,9,2021,2,515453,490926,497198,489262,503588
1430,2021-09-15 21:30:00,518292,2021-09-15 21:30:00,21,30,15,9,2021,2,517111,515453,490926,497198,489262
1431,2021-09-15 21:45:00,520434,2021-09-15 21:45:00,21,45,15,9,2021,2,518292,517111,515453,490926,497198
1432,2021-09-15 22:00:00,516215,2021-09-15 22:00:00,22,0,15,9,2021,2,520434,518292,517111,515453,490926
1433,2021-09-15 22:15:00,530237,2021-09-15 22:15:00,22,15,15,9,2021,2,516215,520434,518292,517111,515453
1434,2021-09-15 22:30:00,476635,2021-09-15 22:30:00,22,30,15,9,2021,2,530237,516215,520434,518292,517111
1435,2021-09-15 22:45:00,491509,2021-09-15 22:45:00,22,45,15,9,2021,2,476635,530237,516215,520434,518292
1436,2021-09-15 23:00:00,466144,2021-09-15 23:00:00,23,0,15,9,2021,2,491509,476635,530237,516215,520434
1437,2021-09-15 23:15:00,481018,2021-09-15 23:15:00,23,15,15,9,2021,2,466144,491509,476635,530237,516215
1438,2021-09-15 23:30:00,480885,2021-09-15 23:30:00,23,30,15,9,2021,2,481018,466144,491509,476635,530237
1439,2021-09-15 23:45:00,494039,2021-09-15 23:45:00,23,45,15,9,2021,2,480885,481018,466144,491509,476635
1440,2021-09-16 00:00:00,506152,2021-09-16 00:00:00,0,0,16,9,2021,3,494039,480885,481018,466144,491509
1441,2021-09-16 00:15:00,461390,2021-09-16 00:15:00,0,15,16,9,2021,3,506152,494039,480885,481018,466144
1442,2021-09-16 00:30:00,470217,2021-09-16 00:30:00,0,30,16,9,2021,3,461390,506152,494039,480885,481018
1443,2021-09-16 00:45:00,513468,2021-09-16 00:45:00,0,45,16,9,2021,3,470217,461390,506152,494039,480885
1444,2021-09-16 01:00:00,504840,2021-09-16 01:00:00,1,0,16,9,2021,3,513468,470217,461390,506152,494039
1445,2021-09-16 01:15:00,496973,2021-09-16 01:15:00,1,15,16,9,2021,3,504840,513468,470217,461390,506152
1446,2021-09-16 01:30:00,493617,2021-09-16 01:30:00,1,30,16,9,2021,3,496973,504840,513468,470217,461390
1447,2021-09-16 01:45:00,485354,2021-09-16 01:45:00,1,45,16,9,2021,3,493617,496973,504840,513468,470217
1448,2021-09-16 02:00:00,471950,2021-09-16 02:00:00,2,0,16,9,2021,3,485354,493617,496973,504840,513468
1449,2021-09-16 02:15:00,478656,2021-09-16 02:15:00,2,15,16,9,2021,3,471950,485354,493617,496973,504840
1450,2021-09-16 02:30:00,489744,2021-09-16 02:30:00,2,30,16,9,2021,3,478656,471950,485354,493617,496973
1451,2021-09-16 02:45:00,529165,2021-09-16 02:45:00,2,45,16,9,2021,3,489744,478656,471950,485354,493617
1452,2021-09-16 03:00:00,530206,2021-09-16 03:00:00,3,0,16,9,2021,3,529165,489744,478656,471950,485354
1453,2021-09-16 03:15:00,460505,2021-09-16 03:15:00,3,15,16,9,2021,3,530206,529165,489744,478656,471950
1454,2021-09-16 03:30:00,474933,2021-09-16 03:30:00,3,30,16,9,2021,3,460505,530206,529165,489744,478656
1455,2021-09-16 03:45:00,468957,2021-09-16 03:45:00,3,45,16,9,2021,3,474933,460505,530206,529165,489744
1456,2021-09-16 04:00:00,398390,2021-09-16 04:00:00,4,0,16,9,2021,3,468957,474933,460505,530206,529165
1457,2021-09-16 04:15:00,407030,2021-09-16 04:15:00,4,15,16,9,2021,3,398390,468957,474933,460505,530206
